Name, Price, Source
Litetronics Neolite NL-10427 - 10 Watt - T2 CFL - 40 W Equal - 2700K Warm White - Min. Start Temp. 5 Deg. F - 82 CRI - 64 Lumens per Watt - 12 Month Warranty1 review,3,http://www.1000bulbs.com/product/3650/FC10-NL10127.html
GE 15829 - 10 Watt - CFL - 40 W Equal - 2700K Warm White - Min. Start Temp. 5 Deg. F - 82 CRI - 52 Lumens per Watt - 12 Month Warranty,3.86,http://www.1000bulbs.com/product/2223/FC10-15829.html
