Category, Price, Wattage, Name, Source
ENERGY STAR CFL Bulbs  - 18-20 W,4.05,18,18 Watt - CFL - 75 W Equal - 5000K Full Spectrum - 80 CRI - 67 Lumens per Watt - 15 Month Warranty - GCP 067,http://www.1000bulbs.com/product/2717/FC18-MS50OD.html
ENERGY STAR CFL Bulbs  - 18-20 W,4.24,18,18 Watt - T2 CFL - 75 W Equal - 4100K Cool White - 80 CRI - 67 Lumens per Watt - 15 Month Warranty - GCP 066,http://www.1000bulbs.com/product/2718/FC18-MS41OD.html
ENERGY STAR CFL Bulbs  - 18-20 W,4.24,18,18 Watt - CFL - 75 W Equal - 2700K Warm White - Min. Start Temp. 0 Deg. F - 80 CRI - 61 Lumens per Watt - 15 Month Warranty - GCP 065,http://www.1000bulbs.com/product/2719/FC18-MS27OD.html
ENERGY STAR CFL Bulbs  - 18-20 W,4.55,18,18 Watt - 75 W Equal - 2700K Warm White - CFL - GU24 Base - GCP 191,http://www.1000bulbs.com/product/64220/FC18-GU2427T2OD.html
ENERGY STAR CFL Bulbs  - 18-20 W,6.3,18,Bulbrite 509748 - 18 Watt - 75 W Equal - 2700K Warm White - CFL - GU24 Base,http://www.1000bulbs.com/product/578/FC18-GU2427B.html
ENERGY STAR CFL Bulbs  - 18-20 W,6.04,18,Satco S8205 - 18 Watt - 75 W Equal - 2700K Warm White - CFL - GU24 Base,http://www.1000bulbs.com/product/5405/FC18-S8205.html
ENERGY STAR CFL Bulbs  - 18-20 W,6.22,18,TCP 48918-41 - 18 Watt - CFL - 75 W Equal - 4100K Cool White - Min. Start Temp. - 20 Deg. - 82 CRI - 72 Lumens per Watt - 24 Month Warranty1 review,http://www.1000bulbs.com/product/6767/FC18-MS41.html
ENERGY STAR CFL Bulbs  - 18-20 W,6.52,18,TCP 48918-65 - 18 Watt - CFL - 75 W Equal - 6500K Full Spectrum Daylight - Min. Start Temp. - 20 Deg. - 82 CRI - 72 Lumens per Watt - 24 Month Warranty,http://www.1000bulbs.com/product/6765/FC18-MS65.html
ENERGY STAR CFL Bulbs  - 18-20 W,3.38,19,TCP 801019-27 - 19 Watt - CFL - 75 W Equal - 2700K Warm White - Min. Start Temp. - 20 Deg. - 82 CRI - 63 Lumens per Watt - 12 Month Warranty,http://www.1000bulbs.com/product/6771/FC19-801019.html
ENERGY STAR CFL Bulbs  - 18-20 W,3.94,19,TCP 801019-35 - 19 Watt - CFL - 75 W Equal - 3500K Halogen White - Min. Start Temp. - 20 Deg. - 82 CRI - 63 Lumens per Watt - 12 Month Warranty,http://www.1000bulbs.com/product/7669/FC19-80101935.html
ENERGY STAR CFL Bulbs  - 18-20 W,4.12,19,19 Watt - T2 CFL - 75W Equal - 2700K Warm White - 80 CRI - 63 Lumens per Watt - 12 Month Warranty - Energy Miser FE-IISB-19W/27K,http://www.1000bulbs.com/product/1581/FC19-FEIISB27K.html
ENERGY STAR CFL Bulbs  - 18-20 W,4.12,19,19 Watt - T2 CFL - 75 W Equal - 5000K Full Spectrum - 80 CRI - 63 Lumens per Watt - 15 Month Warranty - Energy Miser FE-IISB-19W/50K ,http://www.1000bulbs.com/product/7670/FC19-FEIISB50.html
ENERGY STAR CFL Bulbs  - 18-20 W,4.12,19,19 Watt - CFL - 75 W Equal - 4100K Cool White - 80 CRI - 63 Lumens per Watt - 12 Month Warranty - Energy Miser FE-IISB-19W/41K,http://www.1000bulbs.com/product/7821/FC19-FEIISB41.html
ENERGY STAR CFL Bulbs  - 18-20 W,3.1,19,(3 Pack) TCP 8010193 - 19 Watt - 75 W Equal - 2700K Warm White - Min. Start Temp. - 20 Deg. - 800 Series Phosphors - CFL - 12 Month Warranty,http://www.1000bulbs.com/product/6772/FC19-8010193.html
ENERGY STAR CFL Bulbs  - 18-20 W,3.41,20,Litetronics Neolite NL-20527 - 20 Watt - T2 CFL - 75 W Equal - 2700K Warm White - Min. Start Temp. 0 Deg. F - 80 CRI - 70 Lumens per Watt - 12 Month Warranty,http://www.1000bulbs.com/product/111301/FC20-NL20527.html
ENERGY STAR CFL Bulbs  - 23-27 W,2.71,23,TCP 801023-35 - 23 Watt - CFL - 100 W Equal - 3500K Halogen White - Min. Start Temp. - 20 Deg. - 82 CRI - 70 Lumens per Watt - 12 Month Warranty,http://www.1000bulbs.com/product/54644/FC23-80102335.html
ENERGY STAR CFL Bulbs  - 23-27 W,2.79,23,23 Watt - CFL - 100 W Equal - 3500K Halogen White - 80 CRI - 70 Lumens per Watt - 18 Month Warranty - GCP 220 ,http://www.1000bulbs.com/product/64224/FC23-MS35OD.html
ENERGY STAR CFL Bulbs  - 23-27 W,3.1,23,23 Watt - T2 CFL - 100 W Equal - 2700K Warm White - 80 CRI - 70 Lumens per Watt - 12 Month Warranty - Energy Miser FE-IISB-23W/27K6 reviews,http://www.1000bulbs.com/product/1582/FC23-FEIISB27K.html
ENERGY STAR CFL Bulbs  - 23-27 W,3.4,23,Litetronics Neolite NL-23427 - 23 Watt - T2 CFL - 100 W Equal - 2700K Warm White - 82 CRI - 72 Lumens per Watt - 12 Month Warranty,http://www.1000bulbs.com/product/3647/FC23-NL23127.html
ENERGY STAR CFL Bulbs  - 23-27 W,3.65,23,TCP 801023-50 - 23 Watt - CFL - 100 W Equal - 5000K Full Spectrum - Min. Start Temp. - 20 Deg. - 82 CRI - 65 Lumens per Watt - 12 Month Warranty1 review,http://www.1000bulbs.com/product/6790/FC23-80102350.html
ENERGY STAR CFL Bulbs  - 23-27 W,3.74,23,TCP 801023-27 - 23 Watt - CFL - 100 W Equal - 2700K Warm White - Min. Start Temp. - 20 Deg. - 82 CRI - 70 Lumens per Watt - 12 Month Warranty2 reviews,http://www.1000bulbs.com/product/6781/FC23-801023.html
ENERGY STAR CFL Bulbs  - 23-27 W,4.99,23,Litetronics L-23C27 - 23 Watt - 100 W Equal - 2700K Warm White - CFL - GU24 Base,http://www.1000bulbs.com/product/3481/FC23-GU2427T3.html
ENERGY STAR CFL Bulbs  - 23-27 W,4.41,23,Satco S8206 - 23 Watt - 100 W Equal - 2700K Warm White - CFL - GU24 Base,http://www.1000bulbs.com/product/31797/SATCO-S8206.html
