Name, Price, Source
Litetronics Neolite NL-20527 - 20 Watt - T2 CFL - 75 W Equal - 2700K Warm White - Min. Start Temp. 0 Deg. F - 80 CRI - 70 Lumens per Watt - 12 Month Warranty,3.41,http://www.1000bulbs.com/product/111301/FC20-NL20527.html
