Name, Price, Source
TCP 801027-27 - 27 Watt - CFL - 100 W Equal - 2700K Warm White - Min. Start Temp. - 20 Deg. - 82 CRI - 69 Lumens per Watt - 12 Month Warranty 1 review,3.24,http://www.1000bulbs.com/product/6798/FC27-801027.html
