Category, Price, Wattage, Name, Source
ENERGY STAR CFL Bulbs ,10.97,1,EcoSmart 25W Equivalent Soft White (2700K) B11 Clear Blunt Tip Decorative Dimmable LED Light Bulb,http://www.homedepot.com/p/EcoSmart-25W-Equivalent-Soft-White-2700K-B11-Clear-Blunt-Tip-Decorative-Dimmable-LED-Light-Bulb-ECS-B11-CA-W27-25WE-CL-E26-120-DG/204401642
ENERGY STAR CFL Bulbs ,19.97,1,EcoSmart 40W Equivalent Soft White (2700K) G25 LED Light Bulb,http://www.homedepot.com/p/EcoSmart-40W-Equivalent-Soft-White-2700K-G25-LED-Light-Bulb-ECS-25-40WE-W27-120/203914628
ENERGY STAR CFL Bulbs ,11.98,1,Philips 25W Equivalent Soft White (2700K) B11 Blunt Tip Deco Candelabra Base LED Light Bulb (4-Pack),http://www.homedepot.com/p/Philips-25W-Equivalent-Soft-White-2700K-B11-Blunt-Tip-Deco-Candelabra-Base-LED-Light-Bulb-4-Pack-433334/203532870
ENERGY STAR CFL Bulbs ,9.17,1,Feit Electric 25W Equivalent Soft White (3000K) CA Clear Candelabra Base LED Light Bulb (12-Pack),http://www.homedepot.com/p/Feit-Electric-25W-Equivalent-Soft-White-3000K-CA-Clear-Candelabra-Base-LED-Light-Bulb-12-Pack-BPCFC-LED-RP-12/202216181
ENERGY STAR CFL Bulbs ,10.97,1,EcoSmart 40W Equivalent Soft White (2700K) B11 Clear Blunt Tip Decorative LED Light Bulb,http://www.homedepot.com/p/EcoSmart-40W-Equivalent-Soft-White-2700K-B11-Clear-Blunt-Tip-Decorative-LED-Light-Bulb-ECS-B11-CA-W27-40WE-CL-120-DG-1PK/204338799
ENERGY STAR CFL Bulbs ,10.98,1,TCP 40W Equivalent Soft White (2700K) Flame Tip Candelabra Deco LED Light Bulb (2-Pack),http://www.homedepot.com/p/TCP-40W-Equivalent-Soft-White-2700K-Flame-Tip-Candelabra-Deco-LED-Light-Bulb-2-Pack-RLDCF5W27K2/204955500
ENERGY STAR CFL Bulbs ,10.98,1,TCP 40W Equivalent Soft White (2700K) Flame Tip Frosted Candelabra Deco LED Light Bulb (2-Pack),http://www.homedepot.com/p/TCP-40W-Equivalent-Soft-White-2700K-Flame-Tip-Frosted-Candelabra-Deco-LED-Light-Bulb-2-Pack-RLDCF5W27KF2/204955508
ENERGY STAR CFL Bulbs ,8.98,1,TCP 25W Equivalent Soft White (2700K) Flame Tip Candelabra Deco LED Light Bulb (2-Pack),http://www.homedepot.com/p/TCP-25W-Equivalent-Soft-White-2700K-Flame-Tip-Candelabra-Deco-LED-Light-Bulb-2-Pack-RLDCF4W27K2/204955491
ENERGY STAR CFL Bulbs ,19.97,1,EcoSmart 40W Equivalent Soft White (2700K) G25 LED Light Bulb,http://www.homedepot.com/p/EcoSmart-40W-Equivalent-Soft-White-2700K-G25-LED-Light-Bulb-ECS-25-40WE-W27-120-DG/204831397
ENERGY STAR CFL Bulbs ,9.49,1,TCP 25W Equivalent Soft White (2700K) G16.5 Dimmable LED Light Bulb (2-Pack),http://www.homedepot.com/p/TCP-25W-Equivalent-Soft-White-2700K-G16-5-Dimmable-LED-Light-Bulb-2-Pack-RLDCG164W27KF2/204462748
ENERGY STAR CFL Bulbs ,23.97,1,Globe Electric 60W Equivalent Soft White (3000K) G25 Dimmable Globe LED Light Bulb,http://www.homedepot.com/p/Globe-Electric-60W-Equivalent-Soft-White-3000K-G25-Dimmable-Globe-LED-Light-Bulb-01805/204722114
ENERGY STAR CFL Bulbs ,9.98,1,Globe Electric 25W Equivalent Daylight (5000K) G16.5 LED Light Bulb,http://www.homedepot.com/p/Globe-Electric-25W-Equivalent-Daylight-5000K-G16-5-LED-Light-Bulb-01425/204808240
ENERGY STAR CFL Bulbs ,12.97,1,EcoSmart 25W Equivalent Soft White (2700K) G25 LED Light Bulb,http://www.homedepot.com/p/EcoSmart-25W-Equivalent-Soft-White-2700K-G25-LED-Light-Bulb-ECS-25-25WE-W27-120-DG/204831399
ENERGY STAR CFL Bulbs ,9.97,1,Feit Electric 25W Equivalent Soft White (3000K) CA Frost Candelabra Base LED Light Bulb,http://www.homedepot.com/p/Feit-Electric-25W-Equivalent-Soft-White-3000K-CA-Frost-Candelabra-Base-LED-Light-Bulb-BPCFF-LED-RP/203434258
